date       ,market-price ,mvrv                ,market-cap               ,fees-usd-per-transaction ,fng
2013-10-27 ,      206.9  ,2.8556709150173383  ,   2388946691.453125     ,0.339465327556889        ,
2013-10-31 ,      203.0  ,2.8481728162551856  ,   2425219259.5          ,0.104032900180402        ,
2013-11-04 ,      252.59 ,3.1717467162205404  ,   2506936477.9166665    ,0.229656493789353        ,
2013-11-08 ,      330.0  ,3.971189648031155   ,   3481548652.75         ,0.524911040204235        ,
2013-11-12 ,      393.0  ,4.140401091175189   ,   4487710490.828125     ,0.131266075070065        ,
2013-11-16 ,      475.0  ,4.5621805353980465  ,   5703132526.041667     ,0.123717449111243        ,
2013-11-20 ,      716.77 ,4.8852235062721965  ,   7842725072.635417     ,0.176809875421111        ,
2013-11-24 ,      814.56 ,5.432271666370454   ,   9718486244.791666     ,0.235418568068339        ,
2013-11-28 ,     1133.95 ,5.443513723529921   ,  11628117312.5          ,0.294945814374711        ,
2013-12-02 ,     1050.21 ,4.6828917487595945  ,  13081050016.869793     ,0.265611398926719        ,
2013-12-06 ,      705.91 ,3.717016262893546   ,   8537048325.21875      ,0.268485628302687        ,
2013-12-10 ,      876.88 ,3.8236414257134044  ,  11850867881.208334     ,0.234795086745569        ,
2013-12-14 ,      862.98 ,3.0788218370160196  ,   9551706929.6875       ,0.202115181716003        ,
2013-12-18 ,      685.3  ,2.387183615126645   ,   8327905515.416667     ,0.155331217027647        ,
2013-12-22 ,      659.99 ,2.3644253606539216  ,   8029764897.552083     ,0.128865833255069        ,
2013-12-26 ,      723.98 ,2.630297863528571   ,   9099104287.5          ,0.174230824463875        ,
2013-12-30 ,      732.0  ,2.7643956136613665  ,   8943899601.75         ,0.153666825842968        ,
2014-01-03 ,      828.74 ,2.982774663020789   ,  10300844958.515625     ,0.176457459483311        ,
2014-01-07 ,      823.3  ,3.1203963646856963  ,  10076442453.958334     ,0.225079067407487        ,
2014-01-11 ,      844.04 ,3.147848065424296   ,  10967068026.041666     ,0.187014512809256        ,
2014-01-15 ,      817.15 ,2.777698579853105   ,  10327680930.1875       ,0.222981458937759        ,
2014-01-19 ,      827.81 ,2.8273951839336675  ,  10053010114.625        ,0.189946275137401        ,
2014-01-23 ,      780.02 ,2.7505688000249875  ,   9911334416.666666     ,0.214424320922282        ,
2014-01-27 ,      785.6  ,2.695215978834886   ,   9684280235.0          ,0.1671571163145          ,
2014-01-31 ,      817.08 ,2.6942987392356503  ,  10084204750.125        ,0.19186648369227         ,
2014-02-04 ,      781.0  ,2.6088621784880077  ,   9922160154.614584     ,0.162044022004831        ,
2014-02-08 ,      687.37 ,2.239250492647051   ,   8783879839.875        ,0.135470089636243        ,
2014-02-12 ,      610.0  ,2.1377393056858347  ,   8337095882.963541     ,0.168329985576642        ,
2014-02-16 ,      629.96 ,2.0176768529396534  ,   7817156674.84375      ,0.127645964406312        ,
2014-02-20 ,      579.5  ,1.8390693184563753  ,   7204013202.083333     ,0.131492361288222        ,
2014-02-24 ,      559.52 ,1.9673103733734407  ,   6964239364.333333     ,0.124961481002732        ,
2014-02-28 ,      567.48 ,1.868683719692736   ,   6891643259.375        ,0.138960249505973        ,
2014-03-04 ,      670.7  ,2.1763451811543395  ,   8400709530.666667     ,0.139569980040297        ,
2014-03-08 ,      639.9  ,1.9531394208617334  ,   7775174210.375        ,0.11315840225031         ,
2014-03-12 ,      641.01 ,1.9400552957610548  ,   7941863325.9375       ,0.133539378263614        ,
2014-03-16 ,      624.71 ,1.9468957371751672  ,   7970750156.9375       ,0.128160355667627        ,
2014-03-20 ,      572.89 ,1.7984064699856517  ,   7663047970.0          ,0.118037152243078        ,
2014-03-24 ,      585.79 ,1.777013423161715   ,   7165469902.640625     ,0.102299314664645        ,
2014-03-28 ,      490.0  ,1.4897638866354967  ,   5771322602.166667     ,0.0871063005107202       ,
2014-04-01 ,      439.12 ,1.3825049860771836  ,   5532157262.5          ,0.0878237793245578       ,
2014-04-05 ,      458.0  ,1.4121544127827568  ,   5839921245.833333     ,0.0869690443044868       ,
2014-04-09 ,      369.0  ,1.2495326547427346  ,   5580945229.0625       ,0.134398335124078        ,
2014-04-13 ,      459.64 ,1.3035054102566208  ,   5279678819.708333     ,0.0843475301870831       ,
2014-04-17 ,      482.11 ,1.6235630593951973  ,   6662195466.25         ,0.11840759224542         ,
2014-04-21 ,      488.52 ,1.5327572285693205  ,   6356816794.25         ,0.106010706536877        ,
2014-04-25 ,      461.48 ,1.4236766807037013  ,   6372247931.041667     ,0.0935247447835335       ,
2014-04-29 ,      452.03 ,1.388471413602605   ,   5617520530.416667     ,0.0853103982324042       ,
2014-05-03 ,      436.75 ,1.3680862821775295  ,   5681285143.036459     ,0.0864505630306547       ,
2014-05-07 ,      437.61 ,1.3341364127693234  ,   5725323878.125        ,0.0830486308478886       ,
2014-05-11 ,      442.45 ,1.3824276560788178  ,   5605923018.666667     ,0.0841673001667795       ,
2014-05-15 ,      449.12 ,1.3939121722736818  ,   5740383303.666667     ,0.07665774661264         ,
2014-05-19 ,      488.12 ,1.4231714646457454  ,   6246435539.458333     ,0.0795297734172768       ,
2014-05-23 ,      527.91 ,1.6249490650434975  ,   6716230919.6875       ,0.0913551564146893       ,
2014-05-27 ,      581.0  ,1.7957647058625277  ,   7345888076.875        ,0.103492676110495        ,
2014-05-31 ,      630.71 ,1.8503069222657267  ,   8045019631.25         ,0.114196791359835        ,
2014-06-04 ,      661.48 ,1.9473330296828564  ,   8615280748.5          ,0.123480539262342        ,
2014-06-08 ,      648.81 ,1.955232987236472   ,   8457520458.0          ,0.122085559737951        ,
2014-06-12 ,      591.55 ,1.7688528231252574  ,   8053119942.104167     ,0.126067783305285        ,
2014-06-16 ,      608.0  ,1.7344396618224127  ,   7656505852.208334     ,0.103627319046613        ,
2014-06-20 ,      590.96 ,1.7231004292940153  ,   7641592955.0          ,0.11015883576419         ,
2014-06-24 ,      560.76 ,1.6880999761402349  ,   7443396402.75         ,0.101562266430061        ,
2014-06-28 ,      599.99 ,1.7548562379916173  ,   7646680250.0          ,0.100286422669921        ,
2014-07-02 ,      645.35 ,1.8268523031572386  ,   8440178219.75         ,0.122237484450598        ,
2014-07-06 ,      624.35 ,1.7863736413078506  ,   8232145949.8125       ,0.111529653068329        ,
2014-07-10 ,      634.0  ,1.775452608898046   ,   8021383770.0          ,0.106613108584991        ,
2014-07-14 ,      624.07 ,1.7693615057656418  ,   8087875949.6875       ,0.117780412755663        ,
2014-07-18 ,      630.0  ,1.779490982942144   ,   8156967936.25         ,0.115084232123661        ,
2014-07-22 ,      620.43 ,1.7382865677414743  ,   8119673716.875        ,0.106917436586578        ,
2014-07-26 ,      593.68 ,1.669773034319862   ,   7876211493.541667     ,0.0935741623575963       ,
2014-07-30 ,      582.04 ,1.6495289688145522  ,   7657755109.895833     ,0.0973284690832916       ,
2014-08-03 ,      588.5  ,1.6533876943847459  ,   7720413277.875        ,0.0943918362895268       ,
2014-08-07 ,      588.98 ,1.6379365098890706  ,   7688547281.239584     ,0.0916525153782596       ,
2014-08-11 ,      569.01 ,1.639689179932632   ,   7226242218.0          ,0.0955031829021396       ,
2014-08-15 ,      523.88 ,1.4458443655335342  ,   6679755038.15625      ,0.0829250771660821       ,
2014-08-19 ,      518.82 ,1.4284296093326034  ,   6832435697.0          ,0.0807220173331684       ,
2014-08-23 ,      508.03 ,1.3909302202751772  ,   6697913031.020833     ,0.0765414883223648       ,
2014-08-27 ,      506.61 ,1.438983268247122   ,   6754785060.1875       ,0.0788239107748938       ,
2014-08-31 ,      476.36 ,1.3799067980681046  ,   6327727323.604167     ,0.0764801796327201       ,
2014-09-04 ,      485.91 ,1.3651716693597462  ,   6467266322.395833     ,0.0744988261621093       ,
2014-09-08 ,      473.35 ,1.3329925453627882  ,   6272851791.84375      ,0.0763623246201214       ,
2014-09-12 ,      476.92 ,1.3413507081989984  ,   6334180268.625        ,0.0744094621263816       ,
2014-09-16 ,      453.9  ,1.3242552330442119  ,   5952454101.395834     ,0.0766645782528853       ,
2014-09-20 ,      401.15 ,1.1615446413340356  ,   5320867308.4375       ,0.0632812261563647       ,
2014-09-24 ,      410.19 ,1.1745353973806798  ,   5390220773.177083     ,0.0723859200065374       ,
2014-09-28 ,      373.87 ,1.0733022609964094  ,   5202362607.75         ,0.0684575525765313       ,
2014-10-02 ,      358.9  ,1.0677856076409173  ,   4383370244.375        ,0.059695098303997        ,
2014-10-06 ,      334.06 ,0.952456097346829   ,   4770379403.125        ,0.0521297163564116       ,
2014-10-10 ,      361.95 ,1.0633804539260137  ,   5094053230.0          ,0.0580422732330872       ,
2014-10-14 ,      394.84 ,1.143632932128782   ,   5140523998.125        ,0.0634373639144449       ,
2014-10-18 ,      389.44 ,1.1268028952862392  ,   5114089185.729167     ,0.0596513550885422       ,
2014-10-22 ,      357.2  ,1.0887549596232393  ,   4802720229.385417     ,0.0611193223939248       ,
2014-10-26 ,      350.9  ,1.0384793311405311  ,   4758413679.145833     ,0.0549379316976751       ,
2014-10-30 ,      337.79 ,1.018708212162926   ,   4543428912.958333     ,0.0501087763175822       ,
2014-11-03 ,      330.23 ,0.9673797642841341  ,   4446648082.9375       ,0.0586242913060206       ,
2014-11-07 ,      346.94 ,1.0407617923431347  ,   4676746863.25         ,0.0554518472907261       ,
2014-11-11 ,      420.19 ,1.0901975877348604  ,   5670167728.510417     ,0.0570512930472887       ,
2014-11-15 ,      389.87 ,1.1989559382433423  ,   5266705502.364583     ,0.0612457632019921       ,
2014-11-19 ,      356.47 ,1.0558461756505049  ,   4846072275.739583     ,0.0577354919543559       ,
2014-11-23 ,      374.58 ,1.1158951563008817  ,   5070984831.9375       ,0.0544554781340861       ,
2014-11-27 ,      376.98 ,1.1298003726367498  ,   5108944875.9375       ,0.051724655495915        ,
2014-12-01 ,      379.62 ,1.1414894071415271  ,   5150299794.75         ,0.0534984251534935       ,
2014-12-05 ,      375.05 ,1.1392139870803382  ,   5093870107.760417     ,0.0500143798810615       ,
2014-12-09 ,      348.79 ,1.08683056345307    ,   4742319965.09375      ,0.0505403466649296       ,
2014-12-13 ,      357.8  ,1.0806756685396264  ,   4870166374.166667     ,0.047963303634306        ,
2014-12-17 ,      312.26 ,1.007502793185408   ,   4341195947.84375      ,0.0520011249421768       ,
2014-12-21 ,      331.98 ,1.0141902618514729  ,   4596391108.333333     ,0.0473836204620792       ,
2014-12-25 ,      329.94 ,1.0016150421943442  ,   4410942406.8125       ,0.0442929191264104       ,
2014-12-29 ,      311.0  ,0.988055332495894   ,   4251575065.625        ,0.055145139121954        ,
2015-01-02 ,      285.09 ,0.9303288395822413  ,   3901549304.25         ,0.0468875501967841       ,
2015-01-06 ,      297.99 ,0.9092622031170505  ,   4082540911.96875      ,0.0399340134378437       ,
2015-01-10 ,      269.68 ,0.8904492178479473  ,   3698663728.25         ,0.0415633230745816       ,
2015-01-14 ,      210.21 ,0.6455789253448747  ,   2886113886.90625      ,0.0320872224209635       ,
2015-01-18 ,      216.01 ,0.6462842334004655  ,   2968903542.875        ,0.0323580963604058       ,
2015-01-22 ,      233.71 ,0.7226073697567925  ,   3314050789.0729165    ,0.0320030300966465       ,
2015-01-26 ,      263.52 ,0.8330234884642961  ,   3253406497.9166665    ,0.037643013374949        ,
2015-01-30 ,      219.25 ,0.7593218021507236  ,   3129869778.75         ,0.0322469489908751       ,
2015-02-03 ,      226.71 ,0.730157480413896   ,   3051118425.3333335    ,0.0342858827007987       ,
2015-02-07 ,      223.93 ,0.7396435365271542  ,   3094455080.5          ,0.0304285323944717       ,
2015-02-11 ,      222.33 ,0.7324726741446639  ,   3075520997.1875       ,0.0325823526792473       ,
2015-02-15 ,      234.5  ,0.7763131164041265  ,   3247304214.5833335    ,0.0415927206649566       ,
2015-02-19 ,      245.78 ,0.7930303212030075  ,   3407116545.2916665    ,0.0343597749934179       ,
2015-02-23 ,      239.94 ,0.7903246857004178  ,   3329662626.1875       ,0.0336719226059963       ,
2015-02-27 ,      253.5  ,0.7909855789663379  ,   3521592953.125        ,0.0331732315963807       ,
2015-03-03 ,      270.06 ,0.884118423624993   ,   3755623991.4375       ,0.0387309898930831       ,
2015-03-07 ,      275.0  ,0.9342839057527133  ,   3828367239.5833335    ,0.0387714138726647       ,
2015-03-11 ,      294.9  ,0.9857996233861163  ,   4109728550.3125       ,0.046705926370553        ,
2015-03-15 ,      289.28 ,0.9642745860166239  ,   4035560864.0          ,0.0402198510203431       ,
2015-03-19 ,      262.1  ,0.8771873909343969  ,   3660217217.2916665    ,0.0396289050841647       ,
2015-03-23 ,      245.0  ,0.8929204931231972  ,   3424945598.9583335    ,0.0446799504910276       ,
2015-03-27 ,      252.96 ,0.8385242271427503  ,   3539868486.0          ,0.0347746068827421       ,
2015-03-31 ,      246.49 ,0.8270138396262137  ,   3452920502.34375      ,0.0351223016387789       ,
2015-04-04 ,      260.52 ,0.8619429146636991  ,   3653306967.375        ,0.0397998599669879       ,
2015-04-08 ,      243.0  ,0.8116330083257782  ,   3411187678.125        ,0.0368336247301047       ,
2015-04-12 ,      223.01 ,0.7552876664644018  ,   3133817361.125        ,0.038232087126216        ,
2015-04-16 ,      222.64 ,0.7623456217017839  ,   3131824003.0          ,0.0313389983270338       ,
2015-04-20 ,      235.85 ,0.7926151853114308  ,   3321123986.09375      ,0.0337420792653557       ,
2015-04-24 ,      226.29 ,0.7881808047068221  ,   3189752725.125        ,0.0337935648001038       ,
2015-04-28 ,      225.62 ,0.7746352951964575  ,   3238338739.0625       ,0.0324427158700474       ,
2015-05-02 ,      239.47 ,0.7998449357870505  ,   3365266359.375        ,0.0339241039215285       ,
2015-05-06 ,      237.16 ,0.8076611996199923  ,   3364055169.5          ,0.0333096713292038       ,
2015-05-10 ,      240.95 ,0.8342332761831551  ,   3412557026.0416665    ,0.0416849824297872       ,
2015-05-14 ,      237.37 ,0.8207499209560403  ,   3353246105.03125      ,0.0325316556529031       ,
2015-05-18 ,      231.4  ,0.8051429226653697  ,   3304481428.3020835    ,0.0356518448590341       ,
2015-05-22 ,      237.76 ,0.8245511253765281  ,   3401095217.03125      ,0.0348239176272245       ,
2015-05-26 ,      235.31 ,0.8156449904183005  ,   3360327888.4583335    ,0.0389016290980842       ,
2015-05-30 ,      228.34 ,0.7996212860928803  ,   3179929399.1666665    ,0.031707039196825        ,
2015-06-03 ,      222.88 ,0.7840451459297109  ,   3200842278.75         ,0.0318859136003915       ,
2015-06-07 ,      227.66 ,0.7797554479795665  ,   3260682820.3958335    ,0.0345988034868676       ,
2015-06-11 ,      229.6  ,0.7973637164229492  ,   3281005274.7916665    ,0.0327031266416191       ,
2015-06-15 ,      249.98 ,0.812062125312063   ,   3534865522.7083335    ,0.035943834429434        ,
2015-06-19 ,      244.75 ,0.8672456030051705  ,   3482646269.375        ,0.0550128624495425       ,
2015-06-23 ,      240.2  ,0.8489720753410965  ,   3465172458.0          ,0.0367738255406973       ,
2015-06-27 ,      248.57 ,0.877707918454908   ,   3668866835.625        ,0.0384067143399676       ,
2015-07-01 ,      254.68 ,0.8945568617360335  ,   3670963463.5          ,0.0384138164008471       ,
2015-07-05 ,      268.53 ,0.9518367413866349  ,   3855456118.15625      ,0.0469749847180787       ,
2015-07-09 ,      284.92 ,0.9456371636970182  ,   4094866678.5          ,0.056678367285227        ,
2015-07-13 ,      287.92 ,1.0778310534456035  ,   4142085501.0          ,0.0622213124240014       ,
2015-07-17 ,      276.74 ,0.9819049135658465  ,   3985210801.4375       ,0.0567826226285965       ,
2015-07-21 ,      277.97 ,0.968000685028563   ,   4006959266.40625      ,0.0537689085438433       ,
2015-07-25 ,      292.82 ,1.026345908686611   ,   4225395345.1875       ,0.0571505150943574       ,
2015-07-29 ,      288.45 ,1.0109938658977562  ,   4166501302.03125      ,0.0797083847445257       ,
2015-08-02 ,      281.12 ,0.9875322498556479  ,   4064692410.3333335    ,0.0564134399661879       ,
2015-08-06 ,      279.32 ,0.9719190538007573  ,   4042688848.0416665    ,0.0772123447477451       ,
2015-08-10 ,      270.98 ,0.9331522132570056  ,   3925887107.75         ,0.0646602172586436       ,
2015-08-14 ,      261.43 ,0.9343173197019482  ,   3791267663.625        ,0.0568734747466381       ,
2015-08-18 ,      226.25 ,0.8712161310798011  ,   3284373444.0104165    ,0.0546184586278377       ,
2015-08-22 ,      228.14 ,0.788501369578871   ,   3315128005.75         ,0.0493210557615927       ,
2015-08-26 ,      225.11 ,0.8096339884079277  ,   3274353937.65625      ,0.0454173107771306       ,
2015-08-30 ,      230.25 ,0.8250192671125908  ,   3325476639.40625      ,0.0456586408498671       ,
2015-09-03 ,      230.73 ,0.8203525084559354  ,   3312020159.5          ,0.0497415788037366       ,
2015-09-07 ,      244.21 ,0.8665978778926069  ,   3508328047.375        ,0.0567560773307775       ,
2015-09-11 ,      234.73 ,0.8615945706821929  ,   3504122750.25         ,0.0500941956233154       ,
2015-09-15 ,      228.33 ,0.8332895099557036  ,   3355533359.25         ,0.0398271234172223       ,
2015-09-19 ,      230.16 ,0.8240805139188726  ,   3369251128.125        ,0.0441442343139122       ,
2015-09-23 ,      234.0  ,0.8514132087286818  ,   3360403640.25         ,0.0447289741290077       ,
2015-09-27 ,      239.14 ,0.8677106209621274  ,   3491330842.953125     ,0.0479099017380485       ,
2015-10-01 ,      237.77 ,0.8634812946109462  ,   3496891395.2083335    ,0.0498799221709168       ,
2015-10-05 ,      246.8  ,0.8717996907180036  ,   3534917474.09375      ,0.0443365253742919       ,
2015-10-09 ,      245.72 ,0.8878844829430789  ,   3602220658.75         ,0.0491683327380611       ,
2015-10-13 ,      252.47 ,0.9009591299722909  ,   3686888289.0260415    ,0.0460681103328383       ,
2015-10-17 ,      261.04 ,0.9620088935960942  ,   4020889878.203125     ,0.0534780421752839       ,
2015-10-21 ,      274.35 ,1.0148306322729914  ,   3961691519.5625       ,0.0509400973781375       ,
2015-10-25 ,      286.69 ,1.0610406253271598  ,   4255850327.5416665    ,0.0546435515440761       ,
2015-10-29 ,      328.17 ,1.1803618340839122  ,   4660092167.59375      ,0.0654282040349179       ,
2015-11-02 ,      404.5  ,1.3180805360180214  ,   5010467133.791667     ,0.066502087117321        ,
2015-11-06 ,      387.02 ,1.3067430801336688  ,   5487628529.7942705    ,0.0722930646907203       ,
2015-11-10 ,      308.98 ,1.2405457295692726  ,   5279977850.855035     ,0.0651265258790505       ,
2015-11-14 ,      318.97 ,1.1302946008359938  ,   4990525573.041667     ,0.0536844572997348       ,
2015-11-18 ,      325.9  ,1.1232788347662468  ,   4873157382.295382     ,0.0550271321248837       ,
2015-11-22 ,      323.48 ,1.1254640711531807  ,   4773190245.9244795    ,0.058354967308488        ,
2015-11-26 ,      358.0  ,1.1933283646732051  ,   5289498387.352083     ,0.0583692545475417       ,
2015-11-30 ,      362.58 ,1.2644304434793732  ,   5276792841.28559      ,0.0713054453134089       ,
2015-12-04 ,      386.95 ,1.3570776870797803  ,   5676063722.60243      ,0.0600264763527352       ,
2015-12-08 ,      416.49 ,1.4420193219132014  ,   6299695520.981952     ,0.0663485827411305       ,
2015-12-12 ,      433.39 ,1.5213709080020674  ,   6713408181.656084     ,0.0793158374762541       ,
2015-12-16 ,      456.58 ,1.5438125084732737  ,   6951691196.232647     ,0.0781179542254945       ,
2015-12-20 ,      438.35 ,1.4620323695870912  ,   6566634930.864591     ,0.0785372212727998       ,
2015-12-24 ,      455.5  ,1.5272155607890874  ,   6328277242.361987     ,0.0786485861026156       ,
2015-12-28 ,      433.23 ,1.4096348980307334  ,   6469003287.434284     ,0.076503113446732        ,
2016-01-01 ,      432.76 ,1.428623643908356   ,   6539175696.820438     ,0.0688948805859492       ,
2016-01-05 ,      429.26 ,1.4310448992634275  ,   6476565384.712818     ,0.076755564955019        ,
2016-01-09 ,      448.43 ,1.4779199962069969  ,   6745696698.732427     ,0.0754613289911023       ,
2016-01-13 ,      429.55 ,1.4445600351663577  ,   6492643026.016266     ,0.0776900146123054       ,
2016-01-17 ,      385.49 ,1.2427400322462883  ,   5785736606.973475     ,0.068510157064283        ,
2016-01-21 ,      381.5  ,1.2733807374560442  ,   6171325465.471138     ,0.0934734149551935       ,
2016-01-25 ,      391.66 ,1.3017608508949936  ,   5987806196.5947075    ,0.0819689322411302       ,
2016-01-29 ,      376.6  ,1.2387072223520241  ,   5731977966.899674     ,0.0783607154230614       ,
2016-02-02 ,      368.46 ,1.234222747012597   ,   5631847831.573459     ,0.0890626702906641       ,
2016-02-06 ,      375.0  ,1.244358169652509   ,   5698553802.707789     ,0.0673250108632764       ,
2016-02-10 ,      378.02 ,1.257419079610454   ,   5851701077.231288     ,0.0725404151109417       ,
2016-02-14 ,      399.21 ,1.3316638443689446  ,   6189299123.854192     ,0.0755323534358955       ,
2016-02-18 ,      419.98 ,1.3857691070388563  ,   6507154159.732577     ,0.0853496177973897       ,
2016-02-22 ,      419.25 ,1.4424928100382357  ,   6414471872.281272     ,0.084303698107523        ,
2016-02-26 ,      431.59 ,1.3915774914930252  ,   6505551562.406272     ,0.0877838571086631       ,
2016-03-01 ,      422.5  ,1.4001427885513782  ,   6449178689.543008     ,0.0935763789508716       ,
2016-03-05 ,      405.69 ,1.3358646057182542  ,   6176380245.6387415    ,0.10650740750935         ,
2016-03-09 ,      416.0  ,1.3575337467325572  ,   6379009718.550775     ,0.11775148081162         ,
2016-03-13 ,      414.99 ,1.3475313844683028  ,   6348599263.367672     ,0.0986358281322718       ,
2016-03-17 ,      407.96 ,1.3591382875382108  ,   6392869632.886212     ,0.0930737791502609       ,
2016-03-21 ,      416.39 ,1.3405911218653053  ,   6346891161.415647     ,0.0846538013882113       ,
2016-03-25 ,      416.96 ,1.3701973639348506  ,   6384424422.406269     ,0.0788505905522558       ,
2016-03-29 ,      413.74 ,1.3362402027890312  ,   6407266392.327862     ,0.121272904411246        ,
2016-04-02 ,      418.51 ,1.3537874885759027  ,   6477371696.527485     ,0.109808138884503        ,
2016-04-06 ,      419.95 ,1.3596825825411258  ,   6477911724.589806     ,0.112211861385803        ,
2016-04-10 ,      422.63 ,1.3534968352276082  ,   6571631081.549735     ,0.0746317645282238       ,
2016-04-14 ,      429.45 ,1.3808740574532008  ,   6652547119.618844     ,0.0835679469956835       ,
2016-04-18 ,      435.95 ,1.3840703825061063  ,   6782584965.127318     ,0.0921663802276747       ,
2016-04-22 ,      451.92 ,1.4311782817653875  ,   7054973681.252823     ,0.0904238740779391       ,
2016-04-26 ,      445.29 ,1.4826673643536599  ,   6877796099.92458      ,0.614379487502144        ,
2016-04-30 ,      453.0  ,1.4253558739416086  ,   6999852852.781845     ,0.0858223258704735       ,
2016-05-04 ,      449.37 ,1.4352845701806736  ,   6938293468.395848     ,0.0910236017051272       ,
2016-05-08 ,      460.66 ,1.4530339813191597  ,   7113672747.781268     ,0.0849426236783259       ,
2016-05-12 ,      455.82 ,1.4266730733223336  ,   7004453003.593442     ,0.0924641701629931       ,
2016-05-16 ,      453.08 ,1.4339624987004345  ,   7108978781.897227     ,0.115184020935178        ,
2016-05-20 ,      443.21 ,1.3762662273992858  ,   6875538983.176706     ,0.108402895876534        ,
2016-05-24 ,      448.7  ,1.4068886208003388  ,   7397617941.397279     ,0.107072131728348        ,
2016-05-28 ,      511.3  ,1.6660362281914374  ,   8305502477.286942     ,0.136483393934797        ,
2016-06-01 ,      538.0  ,1.6460095115265723  ,                         ,0.128724904376665        ,
2016-06-05 ,      583.72 ,1.76781854279647    ,   9022618049.941164     ,0.135365699551837        ,
2016-06-09 ,      577.95 ,1.746451253317578   ,   9788751188.163074     ,0.130365148167788        ,
2016-06-13 ,      685.19 ,2.0136122711235576  ,  10882798278.249004     ,0.177632692210278        ,
2016-06-17 ,      751.96 ,2.140606405790261   ,  11883651207.784136     ,0.23278926302871         ,
2016-06-21 ,      592.81 ,1.8491181662142944  ,   9244416175.752008     ,0.206628097884406        ,
2016-06-25 ,      630.19 ,1.8634322743660416  ,   9856208556.064837     ,0.198864907515761        ,
2016-06-29 ,      667.95 ,1.796067436168869   ,  10570208438.501333     ,0.175297939849371        ,
2016-07-03 ,      681.98 ,1.900530509547965   ,  10555826613.466345     ,0.173054131445649        ,
2016-07-07 ,      663.0  ,1.80643911106178    ,  10052766980.622482     ,0.167655127382036        ,
2016-07-11 ,      664.5  ,1.8368725056208448  ,  10203860647.356125     ,0.170391711340721        ,
2016-07-15 ,      661.32 ,1.8313968955069695  ,  10494877316.784977     ,0.169703108751395        ,
2016-07-19 ,      667.5  ,1.8467692039348373  ,  10563968398.31996      ,0.186975215254498        ,
2016-07-23 ,      661.48 ,1.7925258850364565  ,  10309134666.728636     ,0.199975231313388        ,
2016-07-27 ,      655.54 ,1.7873373601201923  ,  10377155782.937508     ,0.206551235699883        ,
2016-07-31 ,      605.56 ,1.6255796938802831  ,   9763129537.557888     ,0.239810294145365        ,
2016-08-04 ,      572.72 ,1.5599392140671364  ,   8986830485.997858     ,0.169781118487192        ,
2016-08-08 ,      584.98 ,1.60517766909507    ,   9330486011.922045     ,0.216153526933836        ,
2016-08-12 ,      583.34 ,1.6063301517824076  ,   9023888755.66568      ,0.177864230317084        ,
2016-08-16 ,      570.92 ,1.5550292648056947  ,   9036474273.108782     ,0.186366876309719        ,
2016-08-20 ,      577.24 ,1.5832025633017177  ,   9267231643.48269      ,0.169710102179348        ,
2016-08-24 ,      575.75 ,1.575140775943381   ,   9140599583.321072     ,0.15894686929838         ,
2016-08-28 ,      571.5  ,1.5659095495890512  ,   9123367165.333231     ,0.159688345361662        ,
2016-09-01 ,      572.0  ,1.5538520976503996  ,   9081401992.39603      ,0.152646311391942        ,
2016-09-05 ,      608.16 ,1.6492437489183316  ,   9667633912.1556       ,0.167602556862735        ,
2016-09-09 ,      621.65 ,1.6709987575281953  ,   9888615384.86521      ,0.178131661228342        ,
2016-09-13 ,      608.99 ,1.6413411801855031  ,   9613058079.886969     ,0.171838992739436        ,
2016-09-17 ,      607.31 ,1.6361811809320528  ,   9575089605.507113     ,0.161571566341524        ,
2016-09-21 ,      594.08 ,1.6011712537973402  ,   9430174798.758036     ,0.161267190723752        ,
2016-09-25 ,      606.79 ,1.620296017215809   ,   9559342556.07685      ,0.151920675992329        ,
2016-09-29 ,      608.38 ,1.646906115550708   ,   9723895143.022257     ,0.170562568797562        ,
2016-10-03 ,      607.18 ,1.6307113618688895  ,   9721140077.631752     ,0.175966624173788        ,
2016-10-07 ,      614.46 ,1.6465518504254568  ,   9749415585.098045     ,0.165892716009615        ,
2016-10-11 ,      635.16 ,1.659076907897643   ,  10111937293.21737      ,0.193258922469824        ,
2016-10-15 ,      638.97 ,1.692773894077734   ,  10139636719.029903     ,0.189920819176547        ,
2016-10-19 ,      628.89 ,1.667609283977305   ,  10025717178.66458      ,0.197418354055074        ,
2016-10-23 ,      643.93 ,1.7182177300953256  ,  10358720059.749746     ,0.231668393264919        ,
2016-10-27 ,      685.91 ,1.7964344277725586  ,  10953757976.747295     ,0.230175522257712        ,
2016-10-31 ,      726.6  ,1.8334661975497504  ,  11610922370.702414     ,0.220033553955307        ,
2016-11-04 ,      703.48 ,1.8105700852934639  ,  11181866386.283358     ,0.236786355016063        ,
2016-11-08 ,      721.5  ,1.8306645713240624  ,  11336428054.937933     ,0.212698756824028        ,
2016-11-12 ,      700.38 ,1.7965985339654809  ,  11383531234.935528     ,0.203950504331784        ,
2016-11-16 ,      736.84 ,1.9016538829005643  ,  11989710977.602333     ,0.199400067257739        ,
2016-11-20 ,      736.97 ,1.9034884717327194  ,  11914205724.822409     ,0.22162128889091         ,
2016-11-24 ,      737.07 ,1.854627720999176   ,  11673347953.962944     ,0.302436598389749        ,
2016-11-28 ,      730.02 ,1.8504759372863948  ,  11890698510.038757     ,0.266597540072258        ,
